Date,RGTI,IONQ,QNTM.MI,RACE.MI,LEGN,TTWO,LGND,SMR
2025-08-13,14.763991401293685,35.29141996566357,18.836000442504883,379.4790954589844,31.626114512414823,202.22557811925913,133.6038426910843,31.942974206229092
2025-08-14,15.350604809715794,35.02977267182787,18.687999725341797,393.0248718261719,32.195289658415916,199.06268992061158,131.29974809391126,30.675597860950813
2025-08-15,14.290194751161184,34.52820068883758,18.687999725341797,393.0248718261719,32.185124050822516,199.2731164370422,129.667429347493,30.4428370498975
2025-08-18,14.205676729295757,34.3652674177514,18.805999755859375,393.0248718261719,31.990537053380905,198.64884747220447,130.91774187422106,29.88061278200427
2025-08-19,12.992423462257072,31.538336300197628,18.607999801635742,400.8359375,31.3155125319367,195.70909364339107,132.04108167131722,27.98170515417069
2025-08-20,12.677659663788107,31.59966825236575,18.23200035095215,398.26519775390625,30.603321162427328,196.40923896683137,133.34733281045538,29.022908198057433
2025-08-21,12.247085643241522,31.90078040162477,18.246000289916992,395.8922119140625,30.49326727369345,195.5671518010992,135.0097372694926,28.74246009749342
2025-08-22,12.761501724282173,34.254556914143116,18.6299991607666,399.5505676269531,30.620717151513563,197.21773174901597,136.9837894379184,30.172944757786986
2025-08-25,12.357380222150145,33.03272024486889,18.559999465942383,398.46295166015625,29.54839868280964,197.98282146931513,135.60665420169514,30.658601288481425
2025-08-26,13.168710629777857,35.073526240111335,18.591999053955078,395.8922119140625,30.1933586435497,198.6667873283111,137.5054321338786,31.00241549016433
2025-08-27,13.222318336442422,35.585990192799024,18.871999740600586,400.539306640625,29.829688014333694,199.34856653822683,136.6907655036755,30.207712821361582
2025-08-28,14.23426091731961,37.173913733184826,18.97800064086914,403.8021545410156,29.5073302035992,201.66633401599896,137.32885900957433,31.318807849054718
2025-08-29,13.893691558384901,36.587579622546855,18.850000381469727,402.1213073730469,29.730617071612865,199.6907936288288,138.43185573357343,29.662134767490784
